REEF_SITE,YEAR,MONTH,SURVEY_DATE,REEF_ZONE,TRANSECT_NO,GENUS,BLEACH_STATUS,JUVENILES_NO,PRESENCE_ABSENCE,BLEACH_MONTH
MH4,2024,SEP,19/09/24,FLAT,1,POC,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,1,POC,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,1,A,PB,1,Yes,post-bleach
MH4,2024,SEP,19/09/24,FLAT,1,POC,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,1,POC,H,2,Yes,post-bleach
MH4,2024,SEP,19/09/24,FLAT,1,POC,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,1,POC,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,1,POC,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,1,POC,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,1,POC,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,1,POC,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,1,POC,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,1,POC,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,1,POC,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,1,POC,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,1,A,PB,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,1,A,PB,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,1,A,PB,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,1,A,PB,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,1,A,PB,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,1,POC,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,1,POC,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,1,POC,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,1,A,PB,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,1,POR,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,1,A,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,1,POC,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,1,POC,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,1,POC,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,1,POC,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,1,POC,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,1,POC,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,1,A,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,1,POC,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,1,POC,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,1,POC,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,1,POC,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,1,POC,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,1,POC,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,1,POC,PB,2,Yes,post-bleach
MH4,2024,SEP,19/09/24,FLAT,1,POC,PB,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,1,POC,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,1,POC,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,1,POC,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,1,POC,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,1,POC,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,1,POC,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,1,POC,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,1,POC,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,1,POC,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,1,POC,PB,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,1,POC,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,1,POC,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,1,POC,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,1,POC,PB,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,1,A,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,1,A,PB,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,1,POC,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,1,POC,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,1,POC,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,1,POC,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,1,POC,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,1,POC,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,1,POC,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,1,POC,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,1,POC,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,1,POC,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,1,POC,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,1,POC,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,1,POC,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,1,POC,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,1,POC,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,1,POC,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,1,POC,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,1,A,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,1,POC,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,1,POC,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,1,POC,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,1,POC,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,1,POC,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,1,POC,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,1,POC,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,1,POC,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,1,POC,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,1,POC,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,1,POC,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,1,POC,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,1,POC,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,1,POC,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,1,POC,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,1,A,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,1,A,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,1,POC,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,1,POC,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,1,A,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,1,POC,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,1,A,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,1,POC,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,1,POC,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,1,POC,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,1,POC,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,1,POC,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,1,A,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,1,POC,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,1,POC,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,1,POC,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,1,POC,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,1,POC,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,1,POC,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,1,POC,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,1,POC,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,1,POC,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,1,A,PB,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,1,POC,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,1,POC,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,1,POC,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,1,POC,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,1,A,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,1,POC,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,1,POC,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,1,POC,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,1,POC,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,1,POC,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,1,POC,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,1,POC,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,1,POC,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,1,A,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,1,POC,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,1,POC,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,1,POC,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,1,POR,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,1,POC,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,1,A,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,1,POC,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,1,POC,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,1,POC,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,1,POC,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,1,POC,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,2,POC,PB,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,2,POC,PB,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,2,A,PB,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,2,POC,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,2,POC,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,2,POC,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,2,POC,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,2,POC,PB,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,2,A,PB,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,2,A,PB,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,2,A,PB,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,2,A,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,2,POC,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,2,POC,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,2,POC,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,2,POC,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,2,POC,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,2,POC,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,2,POC,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,2,A,PB,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,2,POR,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,2,POC,PB,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,2,POC,PB,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,2,A,PB,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,2,A,PB,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,2,A,PB,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,2,A,PB,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,2,A,PB,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,2,A,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,2,POC,PB,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,2,POC,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,2,A,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,2,A,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,2,A,PB,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,2,A,PB,1,Yes,post-bleach
MH4,2024,SEP,19/09/24,FLAT,2,POC,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,2,POC,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,2,A,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,2,POC,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,2,POC,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,2,A,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,2,A,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,2,A,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,2,POC,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,2,POC,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,2,POC,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,2,POC,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,2,POC,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,2,POC,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,2,POC,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,2,POC,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,2,A,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,2,POC,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,2,POC,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,2,POC,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,2,A,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,2,POC,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,2,POC,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,2,POC,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,2,POC,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,2,POC,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,2,POC,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,2,POC,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,2,A,H,0,No,post-bleach
MH4,2024,SEP,19/09/24,FLAT,2,POC,H,0,No,post-bleach
